Date,market_ret,breadth,market_anomaly_flag
1981-11-25,0.020833608814202043,1.0,0
1981-11-27,0.027210357990302247,1.0,0
1981-11-30,-0.013244281517563627,0.0,0
1981-12-01,0.0,0.0,0
1981-12-02,0.0067109668967402225,1.0,0
1981-12-03,-0.01333335879653974,0.0,0
1981-12-04,0.027027420906398758,1.0,1
1981-12-07,0.006578514141128089,1.0,0
1981-12-08,-0.019607771873441426,0.0,0
1981-12-09,0.006666342385241331,1.0,0
1981-12-10,0.0,0.0,0
1981-12-11,-0.006622196555658988,0.0,0
1981-12-14,-0.0333335093290259,0.0,0
1981-12-15,0.027586845658579717,1.0,0
1981-12-16,0.046979595566448706,1.0,0
1981-12-17,0.08333326132201524,1.0,0
1981-12-18,0.08283998653144553,1.0,0
1981-12-21,-0.043715751392273905,0.0,0
1981-12-22,0.01714327531413229,1.0,0
1981-12-23,-0.022471754816680956,0.0,0
1981-12-24,0.005746553172104152,1.0,0
1981-12-28,-0.04571408488202844,0.0,0
1981-12-29,0.01796390086652666,1.0,0
1981-12-30,0.041176548136214075,1.0,0
1981-12-31,0.0,0.0,0
1982-01-04,-0.005649346927841137,0.0,0
1982-01-05,-0.05113662855963841,0.0,0
1982-01-06,-0.011975967545046262,0.0,0
1982-01-07,-0.07878780327717505,0.0,1
1982-01-08,0.04605214875661079,1.0,0
1982-01-11,-0.06289257252881486,0.0,0
1982-01-12,-0.033557548681397265,0.0,0
1982-01-13,-0.006944692295963728,0.0,0
1982-01-14,0.048951394221002476,1.0,0
1982-01-15,0.0666664569696711,1.0,0
1982-01-18,0.018750250126906565,1.0,0
1982-01-19,-0.02454002634283925,0.0,0
1982-01-20,0.018868492415510252,1.0,0
1982-01-21,0.018518337453073297,1.0,0
1982-01-22,0.006060513838517023,1.0,0
1982-01-25,-0.03012053390568692,0.0,0
1982-01-26,-0.037267251715626504,0.0,0
1982-01-27,0.006451842955835119,1.0,0
1982-01-28,0.032051229427626726,1.0,0
1982-01-29,0.012422277688652006,1.0,0
1982-02-01,-0.012269858104082654,0.0,0
1982-02-02,0.006211505162787567,1.0,0
1982-02-03,0.0,0.0,0
1982-02-04,-0.02469170602990911,0.0,0
1982-02-05,0.0,0.0,0
1982-02-08,-0.06329125399016455,0.0,0
1982-02-09,0.0,0.0,0
1982-02-10,0.013513539669565366,1.0,0
1982-02-11,-0.01333335879653974,0.0,0
1982-02-12,0.013513539669565366,1.0,0
1982-02-16,-0.019999813519457232,0.0,0
1982-02-17,0.013605694831321458,1.0,0
1982-02-18,0.01342204688505122,1.0,0
1982-02-19,-0.006622196555658988,0.0,0
1982-02-22,-0.01333335879653974,0.0,0
1982-02-23,-0.01351353966956581,0.0,0
1982-02-24,0.006849559338129696,1.0,0
1982-02-25,-0.006802962045921124,0.0,0
1982-02-26,0.0,0.0,0
1982-03-01,0.006849559338129696,1.0,0
1982-03-02,0.0,0.0,0
1982-03-03,0.0,0.0,0
1982-03-04,-0.020408427616722236,0.0,0
1982-03-05,-0.07638898234110114,0.0,0
1982-03-08,-0.01503749872432325,0.0,0
1982-03-09,0.0076337959523575805,1.0,0
1982-03-10,-0.01515192519945685,0.0,1
1982-03-11,0.0,0.0,1
1982-03-12,-0.061538402710726414,0.0,0
1982-03-15,-0.00819673885952421,0.0,0
1982-03-16,-0.016528822036813717,0.0,0
1982-03-17,-0.050420059188275634,0.0,0
1982-03-18,0.07964579929650739,1.0,0
1982-03-19,0.0901639893346402,1.0,1
1982-03-22,0.07518781036324107,1.0,0
1982-03-23,-0.013985927462517256,0.0,0
1982-03-24,-0.056737531441112155,0.0,0
1982-03-25,-0.007518495968860894,0.0,0
1982-03-26,-0.01515192519945685,0.0,0
1982-03-29,0.02307703873823308,1.0,0
1982-03-30,0.015037878814273764,1.0,0
1982-03-31,0.0,0.0,0
1982-04-01,0.05185175846827872,1.0,0
1982-04-02,0.0,0.0,0
1982-04-05,0.0,0.0,0
1982-04-06,-0.007042504225122981,0.0,0
1982-04-07,-0.014183949643070903,0.0,0
1982-04-08,0.007194317428140362,1.0,0
1982-04-12,-0.0071429289300508625,0.0,1
1982-04-13,-0.07913682495728824,0.0,1
1982-04-14,0.007812251107337742,1.0,0
1982-04-15,0.01550397368476375,1.0,1
1982-04-16,0.030534540654740594,1.0,0
1982-04-19,-0.022222200032065986,0.0,1
1982-04-20,-0.04545475434689328,0.0,0
1982-04-21,-0.007936724460394395,0.0,0
1982-04-22,-0.015999698575452248,0.0,0
1982-04-23,0.0,0.0,0
1982-04-26,0.024390153684791915,1.0,0
1982-04-27,-0.03174616229719873,0.0,0
1982-04-28,-0.04098334899730649,0.0,0
1982-04-29,0.0,0.0,0
1982-04-30,0.008546736504212893,1.0,1
1982-05-03,0.0338983062949334,1.0,0
1982-05-04,0.03278702449815962,1.0,0
1982-05-05,-0.01587304771476372,0.0,1
1982-05-06,0.03225826616286831,1.0,0
1982-05-07,0.015624633860381376,1.0,0
1982-05-10,-0.01538426042404284,0.0,0
1982-05-11,-0.031250189240701776,0.0,0
1982-05-12,-0.02419366564905956,0.0,0
1982-05-13,0.008264480649215367,1.0,0
1982-05-14,-0.04098334899730649,0.0,1
1982-05-17,-0.01709404909905199,0.0,0
1982-05-18,-0.017391337475760382,0.0,0
1982-05-19,-0.008849425556802348,0.0,0
1982-05-20,0.008928437096223929,1.0,0
1982-05-21,0.008849500117208864,1.0,0
1982-05-24,0.008772021235074146,1.0,0
1982-05-25,0.0,0.0,0
1982-05-26,-0.00869574200158163,0.0,0
1982-05-27,-0.017543672938287624,0.0,0
1982-05-28,0.0,0.0,0
1982-06-01,-0.01785702464467709,0.0,0
1982-06-02,0.018181695631653616,1.0,0
1982-06-03,-0.03571442541992709,0.0,1
1982-06-04,-0.027777519903857906,0.0,0
1982-06-07,0.0,0.0,0
1982-06-08,-0.009524066295583,0.0,0
1982-06-09,-0.01923056358301911,0.0,0
1982-06-10,0.009803690771106321,1.0,0
1982-06-11,0.03883502769641933,1.0,0
1982-06-14,0.0,0.0,0
1982-06-15,0.0,0.0,0
1982-06-16,0.0,0.0,0
1982-06-17,-0.018691387884193,0.0,0
1982-06-18,-0.019047891867628564,0.0,1
1982-06-21,0.0,0.0,0
1982-06-22,0.03883502769641933,1.0,1
1982-06-23,0.028037593645131142,1.0,1
1982-06-24,0.0,0.0,0
1982-06-25,-0.03636392742027772,0.0,0
1982-06-28,-0.009433663073582954,0.0,0
1982-06-29,-0.028571476716136024,0.0,0
1982-06-30,0.0,0.0,0
1982-07-01,-0.009804186378414959,0.0,0
1982-07-02,-0.049504882768672376,0.0,0
1982-07-06,-0.04166674711682705,0.0,1
1982-07-07,0.0,0.0,0
1982-07-08,-0.043477707410020106,0.0,1
1982-07-09,0.034090766565451514,1.0,0
1982-07-12,0.02197759364075136,1.0,0
1982-07-13,0.06451616702367113,1.0,1
1982-07-14,0.01010085966410812,1.0,1
1982-07-15,0.020000379139732294,1.0,0
1982-07-16,0.039215423894169765,1.0,0
1982-07-19,0.009434060494638352,1.0,0
1982-07-20,0.06542044815487746,1.0,1
1982-07-21,0.0,0.0,0
1982-07-22,0.008772021235074146,1.0,0
1982-07-23,-0.017391337475760382,0.0,0
1982-07-26,-0.044247798827671825,0.0,0
1982-07-27,0.0,0.0,0
1982-07-28,-0.04629630857600697,0.0,0
1982-07-29,0.03883502769641933,1.0,0
1982-07-30,0.00934573331277666,1.0,0
1982-08-02,0.02777767592841407,1.0,0
1982-08-03,-0.06306296459320859,0.0,0
1982-08-04,-0.009615403310634818,0.0,0
1982-08-05,-0.038834945897135986,0.0,0
1982-08-06,-0.010100859664108675,0.0,0
1982-08-09,0.010203928109970173,1.0,0
1982-08-10,0.06060634944491117,1.0,0
1982-08-11,0.009523504607328093,1.0,0
1982-08-12,-0.009433663073582954,0.0,0
1982-08-13,0.0,0.0,0
1982-08-16,0.019047410420552913,1.0,0
1982-08-17,0.06542044815487746,1.0,0
1982-08-18,0.0,0.0,0
1982-08-19,0.008772021235074146,1.0,0
1982-08-20,0.02608671315883493,1.0,0
1982-08-23,0.04237311492218376,1.0,0
1982-08-24,0.0487803073695845,1.0,0
1982-08-25,0.06976719579898782,1.0,1
1982-08-26,0.028985940811940614,1.0,0
1982-08-27,-0.04929569024420888,0.0,0
1982-08-30,0.014815028857362078,1.0,0
1982-08-31,0.05109448022029328,1.0,0
1982-09-01,-0.02777742347199985,0.0,0
1982-09-02,0.04285679122885311,1.0,0
1982-09-03,0.006849559338129696,1.0,0
1982-09-07,-0.05442174765294561,0.0,0
1982-09-08,0.035970920388447736,1.0,0
1982-09-09,-0.02083349179578009,0.0,0
1982-09-10,0.02836885535170275,1.0,0
1982-09-13,0.006896682361792195,1.0,0
1982-09-14,0.03424629629009823,1.0,0
1982-09-15,-0.006622196555658988,0.0,0
1982-09-16,-0.0333335093290259,0.0,0
1982-09-17,-0.02068946602832511,0.0,0
1982-09-20,0.00704191089233186,1.0,0
1982-09-21,0.02097930362244349,1.0,0
1982-09-22,0.027397314029102837,1.0,0
1982-09-23,0.0,0.0,0
1982-09-24,-0.0333335093290259,0.0,0
1982-09-27,0.0,0.0,1
1982-09-28,0.013793480934995106,1.0,0
1982-09-29,0.0,0.0,0
1982-09-30,-0.006802962045921124,0.0,0
1982-10-01,0.01369865701455164,1.0,0
1982-10-04,0.013513539669565366,1.0,1
1982-10-05,0.006666342385241331,1.0,1
1982-10-06,0.07284851426865613,1.0,1
1982-10-07,0.08024640634016911,1.0,1
1982-10-08,0.07428556847599355,1.0,1
1982-10-11,0.0212767292378655,1.0,1
1982-10-12,-0.03125006033762057,0.0,1
1982-10-13,0.010752619008188802,1.0,0
1982-10-14,0.005319159901681747,1.0,0
1982-10-15,-0.026454991547034457,0.0,0
1982-10-18,0.021739082654102404,1.0,0
1982-10-19,0.0212767292378655,1.0,0
1982-10-20,0.05729151399420296,1.0,1
1982-10-21,0.024630675993462248,1.0,0
1982-10-22,-0.004807782668067473,0.0,0
1982-10-25,-0.05797080685325051,0.0,1
1982-10-26,0.0051282144342841285,1.0,0
1982-10-27,0.02551025013843744,1.0,0
1982-10-28,0.0,0.0,0
1982-10-29,0.009949930937489526,1.0,0
1982-11-01,0.054187387575838075,1.0,1
1982-11-02,0.07009351166466637,1.0,1
1982-11-03,0.07423572367288256,1.0,0
1982-11-04,0.008129959896819194,1.0,0
1982-11-05,-0.02822552425576841,0.0,0
1982-11-08,-0.041493638705310976,0.0,0
1982-11-09,0.034631652531211365,1.0,0
1982-11-10,0.03765683709585854,1.0,0
1982-11-11,0.06451639643336882,1.0,1
1982-11-12,-0.01893961927234311,0.0,0
1982-11-15,-0.02316580964721371,0.0,0
1982-11-16,-0.051383758025205006,0.0,0
1982-11-17,0.04583357351368966,1.0,0
1982-11-18,0.0,0.0,0
1982-11-19,-0.015936353140256654,0.0,0
1982-11-22,-0.0890686670962334,0.0,1
1982-11-23,0.02666694126986502,1.0,0
1982-11-24,0.021644472809293713,1.0,0
1982-11-26,-0.016948831842597656,0.0,0
1982-11-29,-0.004310134757988138,0.0,0
1982-11-30,0.10389554116580069,1.0,1
1982-12-01,0.01960775243784374,1.0,0
1982-12-02,0.0,0.0,0
1982-12-03,-0.02307671468714889,0.0,0
1982-12-06,0.05511802091073137,1.0,0
1982-12-07,0.011194053077171473,1.0,0
1982-12-08,-0.022140329011814175,0.0,0
1982-12-09,-0.04905645548301574,0.0,0
1982-12-10,-0.07142844724575415,0.0,0
1982-12-13,-0.021367489362486558,0.0,0
1982-12-14,-0.00873364052044212,0.0,1
1982-12-15,-0.004405368750876826,0.0,0
1982-12-16,0.017699149355231203,1.0,0
1982-12-17,0.047826251322043545,1.0,0
1982-12-20,-0.004149804364667609,0.0,0
1982-12-21,0.008333351471192074,1.0,0
1982-12-22,0.02892589116467903,1.0,0
1982-12-23,0.028112503068138173,1.0,0
1982-12-27,0.023437345727688852,1.0,0
1982-12-28,-0.0076337959523574694,0.0,0
1982-12-29,-0.034615136840940086,0.0,0
1982-12-30,-0.043824920785151766,0.0,0
1982-12-31,-0.004166465102397043,0.0,0
1983-01-03,-0.04602512495745903,0.0,0
1983-01-04,0.0570178054493089,1.0,0
1983-01-05,0.004148965328216958,1.0,0
1983-01-06,-0.03718988439823545,0.0,0
1983-01-07,-0.05579373876050653,0.0,0
1983-01-10,0.0454543156729863,1.0,0
1983-01-11,0.013043429843119014,1.0,0
1983-01-12,0.05579402804208877,1.0,0
1983-01-13,0.0,0.0,0
1983-01-14,0.0731708720458788,1.0,0
1983-01-17,0.034090778533191646,1.0,0
1983-01-18,-0.021978249203729594,0.0,0
1983-01-19,0.007490778999488912,1.0,0
1983-01-20,0.11152419919777112,1.0,1
1983-01-21,0.0,0.0,0
1983-01-24,-0.0568563557956101,0.0,0
1983-01-25,0.03900747487907874,1.0,0
1983-01-26,0.0409553593518861,1.0,0
1983-01-27,0.06885265501109705,1.0,0
1983-01-28,0.006134670606479764,1.0,0
1983-01-31,-0.003048632944326335,0.0,0
1983-02-01,0.021407028505327386,1.0,0
1983-02-02,0.02694580084874798,1.0,0
1983-02-03,0.040816310489055097,1.0,0
1983-02-04,-0.01400501705786461,0.0,0
1983-02-07,-0.039773071618585676,0.0,0
1983-02-08,-0.008875905136626394,0.0,0
1983-02-09,0.008955392349582425,1.0,0
1983-02-10,0.06508887421408915,1.0,0
1983-02-11,0.03333301504332198,1.0,0
1983-02-14,-0.005376354801548189,0.0,0
1983-02-15,-0.018918911287505558,0.0,0
1983-02-16,-0.019283274422584262,0.0,0
1983-02-17,-0.011235877408340533,0.0,0
1983-02-18,0.031249422554298967,1.0,0
1983-02-22,0.024793391498878048,1.0,0
1983-02-23,0.008064849284499465,1.0,0
1983-02-24,0.026666351522116827,1.0,0
1983-02-25,-0.02857152861240786,0.0,0
1983-02-28,-0.024063995720834952,0.0,0
1983-03-01,0.016438294946780507,1.0,0
1983-03-02,0.008086132903410093,1.0,0
1983-03-03,-0.03208544777504685,0.0,0
1983-03-04,-0.013812228248321623,0.0,0
1983-03-07,-0.019607741331801987,0.0,0
1983-03-08,-0.03142858380864211,0.0,0
1983-03-09,0.029498482844843466,1.0,0
1983-03-10,-0.01432643451199056,0.0,0
1983-03-11,-0.014535056305659766,0.0,0
1983-03-14,-0.02359866697922386,0.0,0
1983-03-15,0.015105818004842453,1.0,0
1983-03-16,0.0,0.0,0
1983-03-17,0.00892833589921227,1.0,0
1983-03-18,0.014749440250173107,1.0,0
1983-03-21,0.023256148870389293,1.0,0
1983-03-22,0.011363556941052844,1.0,0
1983-03-23,-0.04775321265116117,0.0,0
1983-03-24,0.01769895052748005,1.0,0
1983-03-25,0.0,0.0,0
1983-03-28,-0.01449253984886767,0.0,0
1983-03-29,0.029411720975819122,1.0,0
1983-03-30,0.011428689727024155,1.0,0
1983-03-31,-0.045197726666467375,0.0,0
1983-04-04,-0.026627316577938154,0.0,0
1983-04-05,-0.018237219062767762,0.0,0
1983-04-06,-0.009287996763005069,0.0,0
1983-04-07,-0.009374440505603876,0.0,0
1983-04-08,-0.006309476930456692,0.0,0
1983-04-11,0.05714253617807974,1.0,1
1983-04-12,0.02102131977373367,1.0,0
1983-04-13,0.03529458060266055,1.0,0
1983-04-14,0.02272701813981337,1.0,0
1983-04-15,0.016666320292242576,1.0,0
1983-04-18,0.02732236764018947,1.0,0
1983-04-19,-0.010638230172225316,0.0,0
1983-04-20,0.0887097183331842,1.0,1
1983-04-21,0.02716050533316894,1.0,0
1983-04-22,-0.019230563583019,0.0,0
1983-04-25,-0.04656891473315805,0.0,0
1983-04-26,0.028277562579385407,1.0,0
1983-04-27,-0.009999852556770938,0.0,0
1983-04-28,0.010100859664108564,1.0,0
1983-04-29,0.010000105316592123,1.0,0
1983-05-02,-0.029702779506869836,0.0,0
1983-05-03,-0.010204357973482403,0.0,0
1983-05-04,0.06185579904847649,1.0,0
1983-05-05,0.0655341501373492,1.0,0
1983-05-06,0.004555893643305442,1.0,0
1983-05-09,-0.013605541990974745,0.0,0
1983-05-10,0.00689660301743622,1.0,0
1983-05-11,-0.02511431511113893,0.0,0
1983-05-12,-0.009367857464479656,0.0,0
1983-05-13,0.0047286204030279055,1.0,0
1983-05-16,-0.025882751852540298,0.0,0
1983-05-17,0.002415585959091082,1.0,0
1983-05-18,0.012048418783595638,1.0,0
1983-05-19,0.03095231274737853,1.0,0
1983-05-20,0.05080816956811751,1.0,1
1983-05-23,0.010988994710154687,1.0,0
1983-05-24,0.052173646108774285,1.0,0
1983-05-25,-0.008264480649215367,0.0,0
1983-05-26,-0.010416373389191436,0.0,0
1983-05-27,0.0,0.0,0
1983-05-31,-0.027368153234640258,0.0,0
1983-06-01,0.00649304276205287,1.0,0
1983-06-02,0.0064518074192740915,1.0,0
1983-06-03,0.04914485107481226,1.0,0
1983-06-06,0.022403619040872957,1.0,0
1983-06-07,-0.03386464133017841,0.0,0
1983-06-08,-0.012371089892644349,0.0,0
1983-06-09,-0.006263095754134973,0.0,0
1983-06-10,-0.00420147689608974,0.0,0
1983-06-13,-0.033755265561629,0.0,1
1983-06-14,-0.02183402771748011,0.0,0
1983-06-15,-0.029017871919415406,0.0,0
1983-06-16,0.052873543270997025,1.0,0
